,text,target
1369,try making another butt,ham
1370,hope feeling great pls fill abiola,ham
1371,though shd go n fun bar town something sound ok,ham
1372,go write msg put dictionary mode cover screen hand press lt gt gently remove ur hand interesting,ham
1373,bears pic nick tom pete dick fact types try gay chat photo upload call p min stop texts call,spam
1374,new mobiles must go txt nokia collect today www tc biz optout gbp mtmsg txtauction,spam
1375,finally ready fyi,ham
1376,auntie huai juan never pick phone,ham
1377,double mins double txt price linerental latest orange bluetooth mobiles call mobileupd latest offers call optout lf,spam
1378,ya tel wats ur problem,ham
1379,nokia tone ur mob every week txt nok st tone free get txtin tell ur friends p tone reply hl info,spam
1380,dnt wnt tlk wid u,ham
1381,spend days waiting ideal path appear front us forget paths made walking waiting goodnight,ham
1382,ok arm feeling weak cuz got shot go another time,ham
1383,please reserve ticket saturday eve chennai thirunelvali tirunelvali chennai sunday eve already see net ticket available want book ticket tackle,ham
1384,storming msg wen u lift phne u say hello u knw wt real meaning hello name girl yes u knw dat girl margaret hello girlfrnd f grahmbell invnted telphone moral one get name person,ham
1385,ok popped ask bout something said around tonght wen girl comes,ham
1386,e best ur exam later,ham
1387,hope ur head hurt much ploughing way pile ironing staying chinky tonight come round like,ham
1388,oh k think wi nz players unsold,ham
1389,haha got fast lose weight thk muz go month den got effect gee later go aust put bk e weight,ham
1390,wonder got online love gone net cafe get phone recharged friends net think boytoy,ham
1391,haha kidding papa needs drugs,ham
1392,thk shld b ya wana go lessons haha go one whole stretch,ham
1393,oh ok,ham
1394,r still meeting dinner tonight,ham
1395,thats cool gentleman treat dignity respect,ham
1396,shall start hear,ham
1397,wait u lor need feel bad lar,ham
1398,check got detailed message,ham
1399,registered sinco payee log icicibank com enter urn lt gt confirm beware frauds share disclose urn anyone,ham
1400,decided people care stuff vote caring stuff losers,ham
1401,kaiez enjoy ur tuition gee thk e second option sounds beta go yan jiu den msg u,ham
1402,registered sinco payee log icicibank com enter urn lt gt confirm beware frauds share disclose urn anyone,ham
1403,cool fun practicing making babies,ham
1404,actually getting ready leave house,ham
1405,k k special today,ham
1406,urgent important information user today lucky day find log onto http www urawinner com fantastic surprise awaiting,spam
1407,got ta,ham
1408,got ten bucks jay noncomittal,ham
1409,hungry,ham
1410,pls speak customer machan,ham
1411,somewhere beneath pale moon light someone think u dreams come true goodnite amp sweet dreams,ham
1412,wen ur lovable bcums angry wid u dnt take seriously coz angry childish n true way showing deep affection care n luv kettoda manda nice day da,ham
1413,dear u invited xchat final attempt contact u txt chat p msgrcvdhg suite lands row w j hl ldn yrs,spam
1414,wats ur opinion abt abt character,ham
1415,jay snickering tells x totally fucking chords speak,ham
1416,hours went hair cut,ham
1417,wonder cos dun rem seeing silver car thk saw black one,ham
1418,lmao take pic send,ham
1419,speak feel words better silence gud mrng,ham
1420,currently scotland,ham
1421,work week,ham
1422,congratulations ur awarded either cd gift vouchers free entry weekly draw txt music tncs www ldew com win ppmx age,spam
1423,lol great im getting hungry,ham
1424,yes saw message,ham
1425,mu like lt gt seconds,ham
1426,ok,ham
1427,thing r good thanx got exams march ive done revision fran still boyf ive got ta interviw exeter bit worried x,ham
1428,tell make little spreadsheet track whose idea smoke determine smokes much entire month february,ham
1429,sale arsenal dartboard good condition doubles trebles,spam
1430,look back building coat want get sick hurry home wear coat gym,ham
1431,painful personal thought always try keep everybody happy time nobody recognises alone,ham
1432,thanks lovely wisheds rock,ham
1433,intrepid duo great time see soon,ham
1434,asked sen come chennai search job,ham
1435,dad went oredi,ham
1436,jus hope true missin cos really missin done anything feel guilty yet,ham
1437,wat late still early mah juz go dinner lor aiya dunno,ham
1438,arms fine cardiff uni,ham
1439,fact leave think addie goes back school tues wed,ham
1440,cool breeze bright sun fresh flower twittering birds waiting wish u goodmorning amp nice day,ham
1441,ya going restaurant,ham
1442,ok askd u knw tht,ham
1443,free st week entry textpod chance win gb ipod cash every wk txt pod ts cs www textpod net custcare,spam
1444,ducking chinchillas,ham
1445,marriage function,ham
1446,looks like u wil b getting headstart im leaving bout ish u r desperate company could head earlier goin meet rummer,ham
1447,give flying monkeys wot think certainly mind friend mine,ham
1448,registered optin subscriber ur draw gift voucher entered receipt correct ans whats bbc charts,spam
1449,say thanks,ham
1450,msg rajini comes,ham
1451,ya taking ure practical lessons start june,ham
1452,good need drugs,ham
1453,stupid possible,ham
1454,decide faster cos sis going home liao,ham
1455,summers finally fancy chat flirt sexy singles yr area get matched reply summer free join optout txt stop help,spam
1456,u sleeping going take haha got spys wat online checking n replying mails lor,ham
1457,claire havin borin time alone u wan na cum nite chat hope c u luv claire xx calls minmoremobsemspobox po wa,spam
1458,fighting world easy u either win lose bt fightng close u dificult u lose u lose u win u still lose,ham
1459,bought one ringtone getting texts costing pound offering tones etc,spam
1460,yalru lyfu astne chikku bt innu mundhe lyf ali halla ke bilo marriage program edhae lyf nt yet ovr chikku ali vargu lyfu meow meow,ham
1461,kinda first one gets twelve aah speak tomo,ham
1462,urgent mobile xxxxxxxxx bonus caller prize nd attempt reach call asap,spam
1463,ok good later come find c lucky told go earlier later pple take finish,ham
1464,wat makes u thk fall actually thk quite prone falls lucky dad home ask come n fetch already,ham
1465,guaranteed latests nokia phone gb ipod mp player prize txt word collect tc llc ny usa p mt msgrcvd,spam
1466,account refilled successfully inr lt decimal gt keralacircle prepaid account balance rs lt decimal gt transaction id kr lt gt,ham
1467,wont touch permission,ham
1468,hi lucy hubby meetins day fri b alone hotel u fancy cumin pls leave msg day lucy x calls minmobsmorelkpobox hp fl,spam
1469,wonders world th th ur style th ur smile th ur personality rd ur nature nd ur sms st ur lovely friendship good morning dear,ham
1470,take small dose tablet fever,ham
1471,oh u must taken real valentine shopping first,ham
1472,sent email address incomm right,ham
1473,gon na blake night might able get little early,ham
1474,friendship game play word say start march ends may tomorrow yesterday today e,ham
1475,nice wait texting right gon na pay ticket ya know,ham
1476,watching lotr w sis dis aft u wan meet dinner nite,ham
1477,keeping away like,ham
1478,think far find check google maps place dorm,ham
1479,trip ok quite tiring lor uni starts today ok cos taking modules jus concentrating final yr project,ham
1480,always saying welp,ham
1481,guy browsin compulsory,ham
1482,ok,ham
1483,purity friendship two smiling reading forwarded message smiling seeing name gud evng musthu,ham
1484,sorry call later,ham
1485,add really care least get dude fuck hey money want,ham
1486,hello lover goes new job happy think wake slave send teasing kiss across sea,ham
1487,told number gautham,ham
1488,tell need investigate anywhere,ham
1489,ok juz receive,ham
1490,cant believe said many things morning really wanted say good morning love beautiful morning see library later,ham
1491,account credited free text messages activate txt word credit cs www biz,spam
1492,end might still vomit okay everything come,ham
1493,money money aint thing sha,ham
1494,everything weather keep extra warm cold nothing serious pls lots vitamin c,ham
1495,hey gals anyone u going e driving centre tmr,ham
1496,always yahoo messenger send message get may send mobile mode sha get reply,ham
1497,putting ready lt time gt,ham
1498,time n smile r two crucial things life sometimes time makes us forget smile sometimes someone smile makes us forget time gud noon,ham
1499,sms ac jsco energy high u may know channel day ur leadership skills r strong psychic reply ans w question end reply end jsco,spam
1500,host based idps linux systems,ham
1501,hot live fantasies call p per min ntt ltd po box croydon cr wb national rate call,spam
1502,da whats plan,ham
1503,ill lt gt ok,ham
1504,oh god almost home,ham
1505,total video converter free download type google search,ham
1506,thanks vote sing along stars karaoke mobile free link reply sing,spam
1507,wen ur lovable bcums angry wid u dnt take seriously coz angry childish n true way showing deep affection care n luv kettoda manda nice day da,ham
1508,sounds like something someone testing would sayy,ham
1509,u love someone dont make love u much u love much dont want loved anyone except gud nit,ham
1510,pete phone still jenny college leanne,ham
1511,oops sorry check mind picking tomo half eight station would ok,ham
1512,hey sweet wondering moment might come want send file someone go yahoo connection sucks remember set page go download format disc could tell know way download big files download stuff directly internet help would great prey teasing kiss,ham
1513,hows champ leaving glasgow,ham
1514,k best congrats,ham
1515,wonder get text,ham
1516,need come home give good lovin,ham
1517,brand new mobile music service live free music player arrive shortly install phone browse content top artists,spam
1518,shall ask one thing dont mistake,ham
1519,check wid corect speling e sarcasm,ham
1520,urgent mobile awarded bonus caller prize nd attempt contact call box qu bt national rate,spam
1521,angry happen dear,ham
1522,thk u dun haf hint e forum already lor cos told ron n darren going tell shuhui,ham
