,text,target
6479,"Pending... We r open 2 ech other.I told him im reali nt ready.Dun wana tink so much,live a dae as it cums.I juz feel dat we cnt b 2gethr,mayb i sensitv la.",ham
6480,Going later wif mum... Yun gone for exercise...,ham
6481,Sigh... Dont think so lah. Need to study leh,ham
6482,9:30pm,ham
6483,Ok we meet 5 orchard shop shop eat dinner. Most prob i b at John Little at 4.30.,ham
6484,"Furthermore, 1 2 1 talk hv efective converstn, right? N know wht we pay double chat using network chat. How bout it?",ham
6485,Im going off from room now ireena and rin if anyone who want to chat with mè can sms mè at 98754214,ham
6486,marche again ah? Shall we eat at far east?i meet at orchard first èn we decide.at eleven?,ham
6487,U wana postpone to nxt wk? Den weiyi can go oso... Cos tmr both of us lk quite lonely leh...,ham
6488,s shop dat will interest u? Helping my cousin out.. Hee thanks!,ham
6489,eh sorry i would be late,ham
6490,Okay! Thank ü,ham
6491,ll reached at ard wad time? ...shd i wear anyhow or nice?,ham
6492,"Hah.. Issit.. i wan to, but need to see if i can find anot.",ham
6493,They cancelled leh.ay next tues ü wana go see e human body exhibit?,ham
6494,Lysosome transport things and container do the same so i tink is container..Of coz i mayb wrong..,ham
6495,Hello... Hows your monday going?,ham
6496,male sg urr,ham
6497,"By e way rain,whic part of thailand ur from?im from singapore",ham
6498,Goin home now lor...,ham
6499,I see minfei say fun anot first... Y sudd wan to join? When is e first meeting?,ham
6500,WOT U UP 2 J?,ham
6501,I found da track pants at bossini... Yeah i got discount...,ham
6502,Okie... So cya there... Muacks...,ham
6503,Sinchi rest for one week. but Yong Lions just come back from oversea. the team will be tire. sinchi fast and rude. Small boy scare .SINCHI WON 4-1,ham
6504,s party? Haha we can meet up then.,ham
6505,Thanks a lot. Really appreciate yr help.  :),ham
6506,m there for e free hair cut ah? Haha thanks gelek!,ham
6507,I also nt going...Tink u better tell cow...Hehe,ham
6508,U cooking tonight?,ham
6509,Eh wanna meet up at nìte? Höhò...,ham
6510,Jus wanna wish ü all the best for your coming exams. Jia you!,ham
6511,m gona b late too...,ham
6512,James: GDATE HI,ham
6513,ve been usin it since last dec leh...,ham
6514,"Yup thought of that but cant find nice one, later I go search again if got time",ham
6515,Nite brings rest. Wish u find em all 2dae.take care my friend!,ham
6516,buy lotsa presents 4 me...,ham
6517,t give cuz he showed me ùr 1st reply. sci? Wats wif é ex? Woa... Smart aint ya. Wat ù plannin to major in?,ham
6518,Hi afternoon.... What ya doing? Rain again.... Boring....,ham
6519,mi male chinese 17,ham
6520,U studying now,ham
6521,re u?,ham
6522,But still quite ex rite? u still got money meh...,ham
6523,HOT STICK,ham
6524,who is going ñ é details of é outing? I know nothing abt it leh! Tell me!From what time to what time?,ham
6525,Please if u want to contact me call this no.91620941(starhub-hi.card) very sorry for the inconvenience caused.,ham
6526,"So i later i go pick u lah, wat time i let u noe later.",ham
6527,Hey i will be late ah.,ham
6528,Yo i haven book the tics yet. Ron and gf will be coming too. U thk cineleisure will be better?,ham
6529,11 nov? Is yours during our exams?,ham
6530,Hey will be late. Meet ü at 5 ?,ham
6531,s ur revision le? got concentrate anot huh? ;),ham
6532,"oh, its ok. i scared i late oso..  ;)  concentrate on ya tut. see u later. Ü",ham
6533,"fed up of him of himso y bother? Hav 2go, thanx.",ham
6534,I tell them é corrected time liaoz...,ham
6535,"anyway if u have developed pics, bring them along ok..c u then",ham
6536,"Wat r u doin nw,kreen?hey,y neber reply 2 mi wen i sms 2 ur number?",ham
6537,opps.. cos u say better dun go out mah.. so i jus come out loh.. some more so long didnt come out together le..,ham
6538,"t ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shld",ham
6539,IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS  MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Ya,ham
6540,Eh sala. Wrong wrong person. You dont have to come online,ham
6541,Do you know what huiqi is covering?,ham
6542,Tmr i wait for u to have lunch together k.,ham
6543,"dun remember,i change my password.",ham
6544,m on e usual side.,ham
6545,Eh sorry...Mit on thurs k. Sorry ar...,ham
6546,PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx,ham
6547,Violyn can you give me your phone number. So i can sms direct to you. Because more cheaper.,ham
6548,s t i l s i n g l e .,ham
6549,Hmm ok.we go ecp when ür back. n.n,ham
6550,Welcome,ham
6551,"Hey did ü apply to hall, btw, do ü noe how did mich n gen do?",ham
6552,"R u mb?yes,tat me. Y?",ham
6553,"Aiyo... Not a lot of pple lor, a few only... Always until my no den stop, wait wait wait. They so slow... Later 2 eat jap food....",ham
6554,Wan eat dinner?,ham
6555,What are you doing now?,ham
6556,"oh.. k, luckily not ur fault..hehe.. im doin my proj. got 4 of proj to be done tis week.. but goin to finish tis one le..",ham
6557,But cut hair go where n but... U got a place? My sis cum bk today i can take photo liao... Hee...,ham
6558,Cun... Haf a match on... i wanna go leh... Ü going?,ham
6559,Oh.. Haha... No la... I think i go tomorrow... I need to come to school tomorrow anyway...,ham
6560,U mean guy! Wat 2 do! May be they njoying their week ends!,ham
6561,HEY MATE! HOWS U HONEY?DID U AVE GOOD HOLIDAY? GIMMI DE GOSS!,ham
6562,Anyone free in è afternoon? Wan to come out earlier?,ham
6563,Happy new year to you! Wishing u peace n happiness always :) .. Olivia.,ham
6564,me 25 male chi workin s a manintenance technician.than hw abt u MR JOE?,ham
6565,Haha... Got extra?,ham
6566,Ask ü smth... Jsp file need to compile?,ham
6567,Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night,ham
6568,Me not in town... Me at home now going airport soon... Ü alone...,ham
6569,Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card!,ham
6570,Morning...Anyone wanna gai gai b4 miting at 6 later?,ham
6571,Hah thought u say t acct dont support cgi? Haiz poor gal alone in sch.,ham
6572,Need 2 submit hardcopy for e SMV codes?,ham
6573,it was 70c/pg so u owe me $6.40 in all:),ham
6574,How r u... Goin to ns soon...,ham
6575,Please call,ham
6576,SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630,ham
6577,monday go eat dinner?,ham
6578,"U mean u still wanna find another job?? wow, ok.. Hey, one day we must eat lunch tgt ok??",ham
6579,Yup can... But tmr i haf 2 go home 1st... Cos i bringin laptop to sch...,ham
6580,Ü know how to do lab one qn six?,ham
6581,wah not bad ah...please enjoy yourself hor,ham
6582,"She dont wan to be lightbulb. You go edit t page then you go near the bottom part of the code just change e add, wont destroy. At most do a new one lor",ham
6583,Look c... Buying but not so soon...,ham
6584,M 29 u!,ham
6585,Wat time u meeting xyan.,ham
6586,Any girl here,ham
6587,"opps.,sorry,forgot to tel u.. i think i smoked well for e test jus now.. hope can score. u goin at wad time? wan me to go wf u? im still in sch doin proj",ham
6588,Shld b enough lah.. If not den can continue another day..So we go on wed..,ham
6589,nope .. save the reading for tml ..,ham
6590,"Angel: sim i elder than u ,u mind chat wif me.",ham
6591,RAMZEE can intro pls,ham
6592,Aww... I haven even bought it yet.It muz be real nice.I onli sleep early if i have got work the next day... Im reading newsweek now...,ham
6593,Ok. I only hav the solutions wif me. The test paper mus download fr ivle. :p,ham
6594,jesslyn from sajc mentorg.,ham
6595,Tell her to be at mrt bus stop. Xinyi will be there too. Then we go tog. I booked a hotel rm there so staying 4 the nite,ham
6596,Both. Must take at least one arts one,ham
6597,"t know she changed. I only got her old number, sorry... As in the one she gave me in nyjc...",ham
6598,Ok no prob... C u then...,ham
6599,Msg me 92857690 mike,ham
6600,"hey you gotta move on to greener pastures...if you love him set him free cuz if its meant to be, u WILL be together somehow.",ham
6601,becos women think out loud but men don ..,ham
6602,"me 24 male malay chinese, sms me 0168505252",ham
6603,s e question about? Chapter 8 rite...?,ham
6604,Wat r u doing? Me at home just had my dinner.,ham
6605,Izzit ?,ham
6606,Okay... I havent register yet... Later.,ham
6607,Haha ask her to run there...Haha i tink by é time i get there no seats also...Haha i try ...,ham
6608,Hey tmr how ü going to nus?,ham
6609,m curious.. erm.. u short hair or long hair now? haha..,ham
6610,"We confirm tomw, let shuhui confirm if we meeting e rest 4 dinner first. So late u still haven sleep. Nitez.",ham
6611,"m at ayer rajah camp now, near sa there",ham
6612,U female or male,ham
6613,Haha me always sianz abit la i chose architecture,ham
6614,"Haha, okie then. Hm, was sailing at east coast area, sea sports club... My second lesson, not exactly good at it, balancing not zai lah, heh...",ham
6615,Tonite... No ticks how to go...,ham
6616,"Sunny, lea same age mly f.mlysian 2. Wrkg or stgyg? Me wrkg.",ham
6617,ll be at camp for e nex 2wks.so meetin wif fion,ham
6618,"Rain,yup its mobile number.",ham
6619,ok...gd nite!!,ham
6620,Haha tt prob makes it 25?,ham
6621,"oh, ok. u reach yishun liao msg me k. Ü cya!",ham
6622,Ya... In e afternoon lor... They wana buy stuff oso...,ham
6623,U reach,ham
6624,ll pay first..n they will mail e receipt to ur house..,ham
6625,Hehe. Ok hor.. Go out next week end.keke...,ham
6626,Lea wanna exchange hp number?,ham
6627,I HAVE A DATE ON SUNDAY WITH WILL!!,ham
6628,Haha... Den when u letting me to go to ur room?,ham
6629,"ll quit soon... Eh, so is mh ur bf now? Or still pendin...",ham
6630,HMM yeah if your not too grooved out! And im looking forward to my pound special :),ham
6631,Outside your house.,ham
6632,"hey,next sat there is a party at embassy.25bucks presale..ü wanna go?",ham
6633,WE ARE AT COFFEE SHOP OUTSIDE YOUR HOUSE.,ham
6634,Huh?Wat u mean?,ham
6635,All those on MC are to be reported by 9am daily to Madam TNG KAH HUA at 64903110.To tell her whether having fever or for what sickness.Must comply,ham
6636,Woah. Ok... Dont disturb. Msg ü later k,ham
6637,Ok never mind.,ham
6638,SIM:HEY! NO PROBLEM! HOW OLD U ARE?..ANGEL,ham
6639,Or u wan me ask e person call u then u talk 2 her? Up to u lah....,ham
6640,With my friends... So sad... Goin back today...,ham
6641,Hws ur wk pretty?,ham
6642,Yupz...slept v well...,ham
6643,U find first. Only me alone.,ham
6644,Hah i not sure thought she say change 2 indonesia restaurant. E steamboat if is e ma la huo guo its below at e fountain there lor.,ham
6645,s sth fishy between her ñ a sakae cook. Heh2- we shall interrogate her.ñ puppy can threaten her too.haha-,ham
6646,U GOIN OUT 2NITE?,ham
6647,Jus SMS can but l wan 2 listen 2 ur swe t voice u c,ham
6648,Eh hi! Ask ü smtg k? issit a MUST to have our prov driving licence on e 1st day of our prac lesson? Reply soon.. Thanks!,ham
6649,Ok joan is goin...cya.but she duno how to cycle.we teach her tomorrow la.k.nitez.,ham
6650,Me now workin in tangs. Come find me lai. Level 2 seed. -fion,ham
6651,"Hey, sharis... Dun think i can go for the mtv thingy this sat.Next week got 3 tests.Wanna faint le,exams comin too.Sorry, but ü can go ahead,den tell me how k?",ham
6652,Ya la... Aiyo... They say no more stock... Tsk...,ham
6653,"U hinting me to pass u e gifts from japan rite? Fatty...So mean! Lai...Mean yi xia lo, lai.",ham
6654,I not sure u ask shuhui. E thing starts at 8 then ard 45mins. Mayb u come ard 8.30-9,ham
6655,hey meet us california pizza down stairs,ham
6656,Ok lar. Troublesome young lady.,ham
6657,I know. I need 2 shop 4 my clothes lah. Where r u? Its ok if u dont wan meet me.,ham
6658,"s hall, stayin over..",ham
6659,"Last week 90.000 QT noby strike. put TM race 3. we buy box 13# 2, 11, 4. take Law n Order infront $12. Hopying TM heavy rain.",ham
6660,Hey! Tmr driving ah... Dont forget...,ham
6661,Tis morn still can use wat... Stupid hp...,ham
6662,s nothing lah,ham
6663,Hey... good luck! Must tell me the result later...,ham
6664,U nvr buy cheesecake...,ham
6665,"Not i like yellow, cos white like 2 plain, then shuhui e cheerful type so choose yellow lor...if dont like can change...wat color u want",ham
6666,s gonna be late.for abt half hour.paisei.overzzz.,ham
6667,s a hmm .. maybe ..,ham
6668,But i not free now lei...,ham
6669,m out already... dont have the slip with me. I ask my fren help me check ?,ham
6670,Ello there,ham
6671,Dont have features leh,ham
6672,"Hi...any females here? Cheers, Kovai",ham
6673,"ve reached there liao... Weather damn hot too, miz australia...anyway, enjoy ur diet regime... :)",ham
6674,"Yo! Hw life? U buzy wit A lvl huh, free 2 chat?",ham
6675,"so sharis, why not you think about it and let me know your final decision tomoro morning?",ham
6676,hey you free to go shopping today in the afternoon i need company,ham
6677,s eye drop out. One eye ham...V sad 1 u noe?Häf u start yr tut oredi?,ham
6678,"t started compiling e prog... Only have a written out sol... Must check tmr, la... Sorry...",ham
6679,Another color lar... Muz b dun haf rite... Then look 4 others lor...,ham
6680,ANGEL pls dun leave me alone.,ham
6681,ve driving... Sorry sorry... But we can still meet at 10 hows ur advanced theory?,ham
6682,"Eh mei... How r u? Where u workin now? At iras ah,...",ham
6683,How i noe last time tis one on offer wat...,ham
6684,Hi have u reached the lt yet?,ham
6685,Okie gonna be 15 mins late..hee N raining now noe.. Will east coast be raining too?,ham
6686,Hiya... Really works...,ham
6687,"Yeah...i told jos i cn get to tpy at 515 she suddnli tell me cum at 6pm... Then she sound unwilling so aiya she say dun wan,then dun wan lor.Im alreadi almst hm",ham
6688,t understand how special u r 2 me ring u 2morrow luv u,ham
6689,s ur password la...,ham
6690,s ya headache? go and eat 2 more panadol and go to slp early k..,ham
6691,Ok no prob...,ham
6692,Halo ...,ham
6693,C u in row 23 then,ham
6694,Oh ok.hall three happenin lei.,ham
6695,So great i m fr bedok also,ham
6696,Ok. But think venue for dinner change already cos cant book. But should b ard t area also.,ham
6697,Ya..,ham
6698,Ok. Noted. Be happy ok?,ham
6699,Have you gone for your dinner?,ham
6700,"Nvr havoc last nite... Only went out w sis... Aiya, anyway, cya later...",ham
